,State_Signal 1,Red_Signal 1,Green_Signal 1,Vehicles_Crossed_Signal 1,State_Signal 2,Red_Signal 2,Green_Signal 2,Vehicles_Crossed_Signal 2,State_Signal 3,Red_Signal 3,Green_Signal 3,Vehicles_Crossed_Signal 3,State_Signal 4,Red_Signal 4,Green_Signal 4,Vehicles_Crossed_Signal 4
1688,RED,92,20,972,GREEN,0,12,1095,RED,17,20,262,RED,67,20,283
1689,RED,91,20,972,GREEN,0,11,1097,RED,16,20,262,RED,66,20,283
1690,RED,90,20,972,GREEN,0,10,1098,RED,15,20,262,RED,65,20,283
1691,RED,89,20,972,GREEN,0,9,1098,RED,14,20,262,RED,64,20,283
1692,RED,88,20,972,GREEN,0,8,1098,RED,13,20,262,RED,63,20,283
1693,RED,87,20,972,GREEN,0,7,1099,RED,12,20,262,RED,62,20,283
1694,RED,86,20,972,GREEN,0,6,1100,RED,11,20,262,RED,61,20,283
1695,RED,85,20,972,GREEN,0,5,1100,RED,10,20,262,RED,60,20,283
1696,RED,84,20,972,GREEN,0,4,1101,RED,9,20,262,RED,59,20,283
1697,RED,83,20,972,GREEN,0,3,1101,RED,8,20,262,RED,58,20,283
1698,RED,82,20,972,GREEN,0,2,1101,RED,7,20,262,RED,57,20,283
1699,RED,81,20,972,GREEN,0,1,1101,RED,6,20,262,RED,56,20,283
1700,RED,75,20,972,RED,100,20,1102,GREEN,0,20,262,RED,25,20,283
1701,RED,74,20,972,RED,99,20,1102,GREEN,0,19,271,RED,24,20,283
1702,RED,73,20,972,RED,98,20,1102,GREEN,0,18,273,RED,23,20,283
1703,RED,72,20,972,RED,97,20,1102,GREEN,0,17,275,RED,22,20,283
1704,RED,71,20,972,RED,96,20,1102,GREEN,0,16,277,RED,21,20,283
1705,RED,70,20,972,RED,95,20,1102,GREEN,0,15,280,RED,20,20,283
1706,RED,69,20,972,RED,94,20,1102,GREEN,0,14,282,RED,19,20,283
1707,RED,68,20,972,RED,93,20,1102,GREEN,0,13,282,RED,18,20,283
1708,RED,67,20,972,RED,92,20,1102,GREEN,0,12,282,RED,17,20,283
1709,RED,66,20,972,RED,91,20,1102,GREEN,0,11,282,RED,16,20,283
1710,RED,65,20,972,RED,90,20,1102,GREEN,0,10,282,RED,15,20,283
1711,RED,64,20,972,RED,89,20,1102,GREEN,0,9,283,RED,14,20,283
1712,RED,63,20,972,RED,88,20,1102,GREEN,0,8,283,RED,13,20,283
1713,RED,62,20,972,RED,87,20,1102,GREEN,0,7,284,RED,12,20,283
1714,RED,61,20,972,RED,86,20,1102,GREEN,0,6,284,RED,11,20,283
1715,RED,60,20,972,RED,85,20,1102,GREEN,0,5,284,RED,10,20,283
1716,RED,59,20,972,RED,84,20,1102,GREEN,0,4,284,RED,9,20,283
1717,RED,58,20,972,RED,83,20,1102,GREEN,0,3,284,RED,8,20,283
1718,RED,57,20,972,RED,82,20,1102,GREEN,0,2,285,RED,7,20,283
1719,RED,56,20,972,RED,81,20,1102,GREEN,0,1,285,RED,6,20,283
1720,RED,25,20,972,RED,75,20,1102,RED,100,20,285,GREEN,0,20,283
1721,RED,24,20,972,RED,74,20,1102,RED,99,20,285,GREEN,0,19,292
1722,RED,23,20,972,RED,73,20,1102,RED,98,20,285,GREEN,0,18,296
1723,RED,22,20,972,RED,72,20,1102,RED,97,20,285,GREEN,0,17,297
1724,RED,21,20,972,RED,71,20,1102,RED,96,20,285,GREEN,0,16,297
1725,RED,20,20,972,RED,70,20,1102,RED,95,20,285,GREEN,0,15,297
1726,RED,19,20,972,RED,69,20,1102,RED,94,20,285,GREEN,0,14,297
1727,RED,18,20,972,RED,68,20,1102,RED,93,20,285,GREEN,0,13,297
1728,RED,17,20,972,RED,67,20,1102,RED,92,20,285,GREEN,0,12,297
1729,RED,16,20,972,RED,66,20,1102,RED,91,20,285,GREEN,0,11,297
1730,RED,15,20,972,RED,65,20,1102,RED,90,20,285,GREEN,0,10,297
1731,RED,14,20,972,RED,64,20,1102,RED,89,20,285,GREEN,0,9,297
1732,RED,13,20,972,RED,63,20,1102,RED,88,20,285,GREEN,0,8,297
1733,RED,12,20,972,RED,62,20,1102,RED,87,20,285,GREEN,0,7,297
1734,RED,11,20,972,RED,61,20,1102,RED,86,20,285,GREEN,0,6,297
1735,RED,10,20,972,RED,60,20,1102,RED,85,20,285,GREEN,0,5,297
1736,RED,9,20,972,RED,59,20,1102,RED,84,20,285,GREEN,0,4,297
1737,RED,8,20,972,RED,58,20,1102,RED,83,20,285,GREEN,0,3,297
1738,RED,7,20,972,RED,57,20,1102,RED,82,20,285,GREEN,0,2,297
1739,RED,6,20,972,RED,56,20,1102,RED,81,20,285,GREEN,0,1,297
1740,GREEN,0,20,972,RED,25,20,1102,RED,75,20,285,RED,100,20,297
1741,GREEN,0,19,980,RED,24,20,1102,RED,74,20,285,RED,99,20,297
1742,GREEN,0,18,989,RED,23,20,1102,RED,73,20,285,RED,98,20,297
1743,GREEN,0,17,993,RED,22,20,1102,RED,72,20,285,RED,97,20,297
1744,GREEN,0,16,997,RED,21,20,1102,RED,71,20,285,RED,96,20,297
1745,GREEN,0,15,1001,RED,20,20,1102,RED,70,20,285,RED,95,20,297
1746,GREEN,0,14,1006,RED,19,20,1102,RED,69,20,285,RED,94,20,297
1747,GREEN,0,13,1010,RED,18,20,1102,RED,68,20,285,RED,93,20,297
1748,GREEN,0,12,1013,RED,17,20,1102,RED,67,20,285,RED,92,20,297
1749,GREEN,0,11,1015,RED,16,20,1102,RED,66,20,285,RED,91,20,297
1750,GREEN,0,10,1017,RED,15,20,1102,RED,65,20,285,RED,90,20,297
1751,GREEN,0,9,1018,RED,14,20,1102,RED,64,20,285,RED,89,20,297
1752,GREEN,0,8,1018,RED,13,20,1102,RED,63,20,285,RED,88,20,297
1753,GREEN,0,7,1018,RED,12,20,1102,RED,62,20,285,RED,87,20,297
1754,GREEN,0,6,1018,RED,11,20,1102,RED,61,20,285,RED,86,20,297
1755,GREEN,0,5,1018,RED,10,20,1102,RED,60,20,285,RED,85,20,297
1756,GREEN,0,4,1018,RED,9,20,1102,RED,59,20,285,RED,84,20,297
1757,GREEN,0,3,1018,RED,8,20,1102,RED,58,20,285,RED,83,20,297
1758,GREEN,0,2,1019,RED,7,20,1102,RED,57,20,285,RED,82,20,297
1759,GREEN,0,1,1019,RED,6,20,1102,RED,56,20,285,RED,81,20,297
1760,RED,100,20,1019,GREEN,0,20,1102,RED,25,20,285,RED,75,20,297
1761,RED,99,20,1019,GREEN,0,19,1111,RED,24,20,285,RED,74,20,297
1762,RED,98,20,1019,GREEN,0,18,1115,RED,23,20,285,RED,73,20,297
1763,RED,97,20,1019,GREEN,0,17,1119,RED,22,20,285,RED,72,20,297
1764,RED,96,20,1019,GREEN,0,16,1124,RED,21,20,285,RED,71,20,297
1765,RED,95,20,1019,GREEN,0,15,1128,RED,20,20,285,RED,70,20,297
1766,RED,94,20,1019,GREEN,0,14,1134,RED,19,20,285,RED,69,20,297
1767,RED,93,20,1019,GREEN,0,13,1138,RED,18,20,285,RED,68,20,297
1768,RED,92,20,1019,GREEN,0,12,1141,RED,17,20,285,RED,67,20,297
1769,RED,91,20,1019,GREEN,0,11,1143,RED,16,20,285,RED,66,20,297
1770,RED,90,20,1019,GREEN,0,10,1144,RED,15,20,285,RED,65,20,297
1771,RED,89,20,1019,GREEN,0,9,1144,RED,14,20,285,RED,64,20,297
1772,RED,88,20,1019,GREEN,0,8,1144,RED,13,20,285,RED,63,20,297
1773,RED,87,20,1019,GREEN,0,7,1144,RED,12,20,285,RED,62,20,297
1774,RED,86,20,1019,GREEN,0,6,1144,RED,11,20,285,RED,61,20,297
1775,RED,85,20,1019,GREEN,0,5,1144,RED,10,20,285,RED,60,20,297
1776,RED,84,20,1019,GREEN,0,4,1144,RED,9,20,285,RED,59,20,297
1777,RED,83,20,1019,GREEN,0,3,1144,RED,8,20,285,RED,58,20,297
1778,RED,82,20,1019,GREEN,0,2,1144,RED,7,20,285,RED,57,20,297
1779,RED,81,20,1019,GREEN,0,1,1145,RED,6,20,285,RED,56,20,297
1780,RED,75,20,1019,RED,100,20,1145,GREEN,0,20,285,RED,25,20,297
1781,RED,74,20,1019,RED,99,20,1145,GREEN,0,19,294,RED,24,20,297
1782,RED,73,20,1019,RED,98,20,1145,GREEN,0,18,298,RED,23,20,297
1783,RED,72,20,1019,RED,97,20,1145,GREEN,0,17,301,RED,22,20,297
1784,RED,71,20,1019,RED,96,20,1145,GREEN,0,16,301,RED,21,20,297
1785,RED,70,20,1019,RED,95,20,1145,GREEN,0,15,301,RED,20,20,297
1786,RED,69,20,1019,RED,94,20,1145,GREEN,0,14,301,RED,19,20,297
1787,RED,68,20,1019,RED,93,20,1145,GREEN,0,13,301,RED,18,20,297
1788,RED,67,20,1019,RED,92,20,1145,GREEN,0,12,301,RED,17,20,297
1789,RED,66,20,1019,RED,91,20,1145,GREEN,0,11,302,RED,16,20,297
1790,RED,65,20,1019,RED,90,20,1145,GREEN,0,10,302,RED,15,20,297
1791,RED,64,20,1019,RED,89,20,1145,GREEN,0,9,302,RED,14,20,297
1792,RED,63,20,1019,RED,88,20,1145,GREEN,0,8,302,RED,13,20,297
1793,RED,62,20,1019,RED,87,20,1145,GREEN,0,7,302,RED,12,20,297
1794,RED,61,20,1019,RED,86,20,1145,GREEN,0,6,302,RED,11,20,297
1795,RED,60,20,1019,RED,85,20,1145,GREEN,0,5,302,RED,10,20,297
1796,RED,59,20,1019,RED,84,20,1145,GREEN,0,4,303,RED,9,20,297
1797,RED,58,20,1019,RED,83,20,1145,GREEN,0,3,303,RED,8,20,297
1798,RED,57,20,1019,RED,82,20,1145,GREEN,0,2,303,RED,7,20,297
1799,RED,56,20,1019,RED,81,20,1145,GREEN,0,1,303,RED,6,20,297
1800,RED,25,20,1019,RED,75,20,1145,RED,100,20,303,GREEN,0,20,297
1801,RED,24,20,1019,RED,74,20,1145,RED,99,20,303,GREEN,0,19,303
1802,RED,23,20,1019,RED,73,20,1145,RED,98,20,303,GREEN,0,18,305
1803,RED,22,20,1019,RED,72,20,1145,RED,97,20,303,GREEN,0,17,306
1804,RED,21,20,1019,RED,71,20,1145,RED,96,20,303,GREEN,0,16,306
1805,RED,20,20,1019,RED,70,20,1145,RED,95,20,303,GREEN,0,15,306
1806,RED,19,20,1019,RED,69,20,1145,RED,94,20,303,GREEN,0,14,307
1807,RED,18,20,1019,RED,68,20,1145,RED,93,20,303,GREEN,0,13,307
1808,RED,17,20,1019,RED,67,20,1145,RED,92,20,303,GREEN,0,12,307
1809,RED,16,20,1019,RED,66,20,1145,RED,91,20,303,GREEN,0,11,307
1810,RED,15,20,1019,RED,65,20,1145,RED,90,20,303,GREEN,0,10,307
1811,RED,14,20,1019,RED,64,20,1145,RED,89,20,303,GREEN,0,9,308
1812,RED,13,20,1019,RED,63,20,1145,RED,88,20,303,GREEN,0,8,308
1813,RED,12,20,1019,RED,62,20,1145,RED,87,20,303,GREEN,0,7,308
1814,RED,11,20,1019,RED,61,20,1145,RED,86,20,303,GREEN,0,6,308
1815,RED,10,20,1019,RED,60,20,1145,RED,85,20,303,GREEN,0,5,308
1816,RED,9,20,1019,RED,59,20,1145,RED,84,20,303,GREEN,0,4,308
1817,RED,8,20,1019,RED,58,20,1145,RED,83,20,303,GREEN,0,3,308
1818,RED,7,20,1019,RED,57,20,1145,RED,82,20,303,GREEN,0,2,308
1819,RED,6,20,1019,RED,56,20,1145,RED,81,20,303,GREEN,0,1,308
1820,GREEN,0,20,1019,RED,25,20,1145,RED,75,20,303,RED,100,20,308
1821,GREEN,0,19,1027,RED,24,20,1145,RED,74,20,303,RED,99,20,308
1822,GREEN,0,18,1036,RED,23,20,1145,RED,73,20,303,RED,98,20,308
1823,GREEN,0,17,1043,RED,22,20,1145,RED,72,20,303,RED,97,20,308
1824,GREEN,0,16,1047,RED,21,20,1145,RED,71,20,303,RED,96,20,308
1825,GREEN,0,15,1051,RED,20,20,1145,RED,70,20,303,RED,95,20,308
1826,GREEN,0,14,1055,RED,19,20,1145,RED,69,20,303,RED,94,20,308
1827,GREEN,0,13,1058,RED,18,20,1145,RED,68,20,303,RED,93,20,308
1828,GREEN,0,12,1060,RED,17,20,1145,RED,67,20,303,RED,92,20,308
1829,GREEN,0,11,1061,RED,16,20,1145,RED,66,20,303,RED,91,20,308
1830,GREEN,0,10,1061,RED,15,20,1145,RED,65,20,303,RED,90,20,308
1831,GREEN,0,9,1061,RED,14,20,1145,RED,64,20,303,RED,89,20,308
1832,GREEN,0,8,1061,RED,13,20,1145,RED,63,20,303,RED,88,20,308
1833,GREEN,0,7,1061,RED,12,20,1145,RED,62,20,303,RED,87,20,308
1834,GREEN,0,6,1061,RED,11,20,1145,RED,61,20,303,RED,86,20,308
1835,GREEN,0,5,1061,RED,10,20,1145,RED,60,20,303,RED,85,20,308
1836,GREEN,0,4,1061,RED,9,20,1145,RED,59,20,303,RED,84,20,308
1837,GREEN,0,3,1063,RED,8,20,1145,RED,58,20,303,RED,83,20,308
1838,GREEN,0,2,1065,RED,7,20,1145,RED,57,20,303,RED,82,20,308
1839,GREEN,0,1,1065,RED,6,20,1145,RED,56,20,303,RED,81,20,308
1840,RED,100,20,1065,GREEN,0,20,1145,RED,25,20,303,RED,75,20,308
1841,RED,99,20,1065,GREEN,0,19,1153,RED,24,20,303,RED,74,20,308
1842,RED,98,20,1065,GREEN,0,18,1161,RED,23,20,303,RED,73,20,308
1843,RED,97,20,1065,GREEN,0,17,1164,RED,22,20,303,RED,72,20,308
1844,RED,96,20,1065,GREEN,0,16,1169,RED,21,20,303,RED,71,20,308
1845,RED,95,20,1065,GREEN,0,15,1173,RED,20,20,303,RED,70,20,308
1846,RED,94,20,1065,GREEN,0,14,1178,RED,19,20,303,RED,69,20,308
1847,RED,93,20,1065,GREEN,0,13,1183,RED,18,20,303,RED,68,20,308
1848,RED,92,20,1065,GREEN,0,12,1186,RED,17,20,303,RED,67,20,308
1849,RED,91,20,1065,GREEN,0,11,1188,RED,16,20,303,RED,66,20,308
1850,RED,90,20,1065,GREEN,0,10,1189,RED,15,20,303,RED,65,20,308
1851,RED,89,20,1065,GREEN,0,9,1191,RED,14,20,303,RED,64,20,308
1852,RED,88,20,1065,GREEN,0,8,1191,RED,13,20,303,RED,63,20,308
1853,RED,87,20,1065,GREEN,0,7,1191,RED,12,20,303,RED,62,20,308
1854,RED,86,20,1065,GREEN,0,6,1191,RED,11,20,303,RED,61,20,308
1855,RED,85,20,1065,GREEN,0,5,1192,RED,10,20,303,RED,60,20,308
1856,RED,84,20,1065,GREEN,0,4,1194,RED,9,20,303,RED,59,20,308
1857,RED,83,20,1065,GREEN,0,3,1194,RED,8,20,303,RED,58,20,308
1858,RED,82,20,1065,GREEN,0,2,1194,RED,7,20,303,RED,57,20,308
1859,RED,81,20,1065,GREEN,0,1,1194,RED,6,20,303,RED,56,20,308
1860,RED,75,20,1065,RED,100,20,1195,GREEN,0,20,303,RED,25,20,308
1861,RED,74,20,1065,RED,99,20,1195,GREEN,0,19,308,RED,24,20,308
1862,RED,73,20,1065,RED,98,20,1195,GREEN,0,18,310,RED,23,20,308
1863,RED,72,20,1065,RED,97,20,1195,GREEN,0,17,312,RED,22,20,308
1864,RED,71,20,1065,RED,96,20,1195,GREEN,0,16,314,RED,21,20,308
1865,RED,70,20,1065,RED,95,20,1195,GREEN,0,15,314,RED,20,20,308
1866,RED,69,20,1065,RED,94,20,1195,GREEN,0,14,314,RED,19,20,308
1867,RED,68,20,1065,RED,93,20,1195,GREEN,0,13,314,RED,18,20,308
1868,RED,67,20,1065,RED,92,20,1195,GREEN,0,12,314,RED,17,20,308
1869,RED,66,20,1065,RED,91,20,1195,GREEN,0,11,314,RED,16,20,308
1870,RED,65,20,1065,RED,90,20,1195,GREEN,0,10,314,RED,15,20,308
1871,RED,64,20,1065,RED,89,20,1195,GREEN,0,9,314,RED,14,20,308
1872,RED,63,20,1065,RED,88,20,1195,GREEN,0,8,314,RED,13,20,308
1873,RED,62,20,1065,RED,87,20,1195,GREEN,0,7,314,RED,12,20,308
1874,RED,61,20,1065,RED,86,20,1195,GREEN,0,6,314,RED,11,20,308
1875,RED,60,20,1065,RED,85,20,1195,GREEN,0,5,314,RED,10,20,308
1876,RED,59,20,1065,RED,84,20,1195,GREEN,0,4,314,RED,9,20,308
1877,RED,58,20,1065,RED,83,20,1195,GREEN,0,3,315,RED,8,20,308
1878,RED,57,20,1065,RED,82,20,1195,GREEN,0,2,315,RED,7,20,308
1879,RED,56,20,1065,RED,81,20,1195,GREEN,0,1,315,RED,6,20,308
1880,RED,25,20,1065,RED,75,20,1195,RED,100,20,315,GREEN,0,20,308
1881,RED,24,20,1065,RED,74,20,1195,RED,99,20,315,GREEN,0,19,315
1882,RED,23,20,1065,RED,73,20,1195,RED,98,20,315,GREEN,0,18,318
1883,RED,22,20,1065,RED,72,20,1195,RED,97,20,315,GREEN,0,17,318
1884,RED,21,20,1065,RED,71,20,1195,RED,96,20,315,GREEN,0,16,318
1885,RED,20,20,1065,RED,70,20,1195,RED,95,20,315,GREEN,0,15,318
1886,RED,19,20,1065,RED,69,20,1195,RED,94,20,315,GREEN,0,14,318
1887,RED,18,20,1065,RED,68,20,1195,RED,93,20,315,GREEN,0,13,318
1888,RED,17,20,1065,RED,67,20,1195,RED,92,20,315,GREEN,0,12,319
1889,RED,16,20,1065,RED,66,20,1195,RED,91,20,315,GREEN,0,11,319
1890,RED,15,20,1065,RED,65,20,1195,RED,90,20,315,GREEN,0,10,319
1891,RED,14,20,1065,RED,64,20,1195,RED,89,20,315,GREEN,0,9,319
1892,RED,13,20,1065,RED,63,20,1195,RED,88,20,315,GREEN,0,8,319
1893,RED,12,20,1065,RED,62,20,1195,RED,87,20,315,GREEN,0,7,319
1894,RED,11,20,1065,RED,61,20,1195,RED,86,20,315,GREEN,0,6,319
1895,RED,10,20,1065,RED,60,20,1195,RED,85,20,315,GREEN,0,5,319
1896,RED,9,20,1065,RED,59,20,1195,RED,84,20,315,GREEN,0,4,319
1897,RED,8,20,1065,RED,58,20,1195,RED,83,20,315,GREEN,0,3,319
1898,RED,7,20,1065,RED,57,20,1195,RED,82,20,315,GREEN,0,2,319
1899,RED,6,20,1065,RED,56,20,1195,RED,81,20,315,GREEN,0,1,319
1900,GREEN,0,20,1065,RED,25,20,1195,RED,75,20,315,RED,100,20,319
1901,GREEN,0,19,1073,RED,24,20,1195,RED,74,20,315,RED,99,20,319
1902,GREEN,0,18,1081,RED,23,20,1195,RED,73,20,315,RED,98,20,319
1903,GREEN,0,17,1089,RED,22,20,1195,RED,72,20,315,RED,97,20,319
1904,GREEN,0,16,1097,RED,21,20,1195,RED,71,20,315,RED,96,20,319
1905,GREEN,0,15,1100,RED,20,20,1195,RED,70,20,315,RED,95,20,319
1906,GREEN,0,14,1105,RED,19,20,1195,RED,69,20,315,RED,94,20,319
1907,GREEN,0,13,1109,RED,18,20,1195,RED,68,20,315,RED,93,20,319
1908,GREEN,0,12,1112,RED,17,20,1195,RED,67,20,315,RED,92,20,319
1909,GREEN,0,11,1116,RED,16,20,1195,RED,66,20,315,RED,91,20,319
1910,GREEN,0,10,1116,RED,15,20,1195,RED,65,20,315,RED,90,20,319
1911,GREEN,0,9,1116,RED,14,20,1195,RED,64,20,315,RED,89,20,319
1912,GREEN,0,8,1116,RED,13,20,1195,RED,63,20,315,RED,88,20,319
1913,GREEN,0,7,1117,RED,12,20,1195,RED,62,20,315,RED,87,20,319
1914,GREEN,0,6,1118,RED,11,20,1195,RED,61,20,315,RED,86,20,319
1915,GREEN,0,5,1118,RED,10,20,1195,RED,60,20,315,RED,85,20,319
1916,GREEN,0,4,1118,RED,9,20,1195,RED,59,20,315,RED,84,20,319
1917,GREEN,0,3,1119,RED,8,20,1195,RED,58,20,315,RED,83,20,319
1918,GREEN,0,2,1119,RED,7,20,1195,RED,57,20,315,RED,82,20,319
1919,GREEN,0,1,1119,RED,6,20,1195,RED,56,20,315,RED,81,20,319
1920,RED,100,20,1119,GREEN,0,20,1195,RED,25,20,315,RED,75,20,319
1921,RED,99,20,1119,GREEN,0,19,1203,RED,24,20,315,RED,74,20,319
1922,RED,98,20,1119,GREEN,0,18,1208,RED,23,20,315,RED,73,20,319
1923,RED,97,20,1119,GREEN,0,17,1213,RED,22,20,315,RED,72,20,319
1924,RED,96,20,1119,GREEN,0,16,1217,RED,21,20,315,RED,71,20,319
1925,RED,95,20,1119,GREEN,0,15,1221,RED,20,20,315,RED,70,20,319
1926,RED,94,20,1119,GREEN,0,14,1225,RED,19,20,315,RED,69,20,319
1927,RED,93,20,1119,GREEN,0,13,1229,RED,18,20,315,RED,68,20,319
1928,RED,92,20,1119,GREEN,0,12,1233,RED,17,20,315,RED,67,20,319
1929,RED,91,20,1119,GREEN,0,11,1234,RED,16,20,315,RED,66,20,319
1930,RED,90,20,1119,GREEN,0,10,1235,RED,15,20,315,RED,65,20,319
1931,RED,89,20,1119,GREEN,0,9,1236,RED,14,20,315,RED,64,20,319
1932,RED,88,20,1119,GREEN,0,8,1237,RED,13,20,315,RED,63,20,319
1933,RED,87,20,1119,GREEN,0,7,1238,RED,12,20,315,RED,62,20,319
1934,RED,86,20,1119,GREEN,0,6,1238,RED,11,20,315,RED,61,20,319
1935,RED,85,20,1119,GREEN,0,5,1240,RED,10,20,315,RED,60,20,319
1936,RED,84,20,1119,GREEN,0,4,1241,RED,9,20,315,RED,59,20,319
1937,RED,83,20,1119,GREEN,0,3,1241,RED,8,20,315,RED,58,20,319
1938,RED,82,20,1119,GREEN,0,2,1241,RED,7,20,315,RED,57,20,319
1939,RED,81,20,1119,GREEN,0,1,1241,RED,6,20,315,RED,56,20,319
1940,RED,75,20,1119,RED,100,20,1241,GREEN,0,20,315,RED,25,20,319
1941,RED,74,20,1119,RED,99,20,1241,GREEN,0,19,325,RED,24,20,319
1942,RED,73,20,1119,RED,98,20,1241,GREEN,0,18,327,RED,23,20,319
1943,RED,72,20,1119,RED,97,20,1241,GREEN,0,17,329,RED,22,20,319
1944,RED,71,20,1119,RED,96,20,1241,GREEN,0,16,331,RED,21,20,319
1945,RED,70,20,1119,RED,95,20,1241,GREEN,0,15,332,RED,20,20,319
1946,RED,69,20,1119,RED,94,20,1241,GREEN,0,14,332,RED,19,20,319
1947,RED,68,20,1119,RED,93,20,1241,GREEN,0,13,332,RED,18,20,319
1948,RED,67,20,1119,RED,92,20,1241,GREEN,0,12,332,RED,17,20,319
1949,RED,66,20,1119,RED,91,20,1241,GREEN,0,11,332,RED,16,20,319
1950,RED,65,20,1119,RED,90,20,1241,GREEN,0,10,332,RED,15,20,319
1951,RED,64,20,1119,RED,89,20,1241,GREEN,0,9,332,RED,14,20,319
1952,RED,63,20,1119,RED,88,20,1241,GREEN,0,8,332,RED,13,20,319
1953,RED,62,20,1119,RED,87,20,1241,GREEN,0,7,332,RED,12,20,319
1954,RED,61,20,1119,RED,86,20,1241,GREEN,0,6,333,RED,11,20,319
1955,RED,60,20,1119,RED,85,20,1241,GREEN,0,5,333,RED,10,20,319
1956,RED,59,20,1119,RED,84,20,1241,GREEN,0,4,333,RED,9,20,319
1957,RED,58,20,1119,RED,83,20,1241,GREEN,0,3,333,RED,8,20,319
1958,RED,57,20,1119,RED,82,20,1241,GREEN,0,2,333,RED,7,20,319
1959,RED,56,20,1119,RED,81,20,1241,GREEN,0,1,333,RED,6,20,319
1960,RED,25,20,1119,RED,75,20,1241,RED,100,20,333,GREEN,0,20,319
1961,RED,24,20,1119,RED,74,20,1241,RED,99,20,333,GREEN,0,19,327
1962,RED,23,20,1119,RED,73,20,1241,RED,98,20,333,GREEN,0,18,332
1963,RED,22,20,1119,RED,72,20,1241,RED,97,20,333,GREEN,0,17,333
1964,RED,21,20,1119,RED,71,20,1241,RED,96,20,333,GREEN,0,16,333
1965,RED,20,20,1119,RED,70,20,1241,RED,95,20,333,GREEN,0,15,333
1966,RED,19,20,1119,RED,69,20,1241,RED,94,20,333,GREEN,0,14,333
1967,RED,18,20,1119,RED,68,20,1241,RED,93,20,333,GREEN,0,13,333
1968,RED,17,20,1119,RED,67,20,1241,RED,92,20,333,GREEN,0,12,333
1969,RED,16,20,1119,RED,66,20,1241,RED,91,20,333,GREEN,0,11,333
1970,RED,15,20,1119,RED,65,20,1241,RED,90,20,333,GREEN,0,10,333
1971,RED,14,20,1119,RED,64,20,1241,RED,89,20,333,GREEN,0,9,334
1972,RED,13,20,1119,RED,63,20,1241,RED,88,20,333,GREEN,0,8,334
1973,RED,12,20,1119,RED,62,20,1241,RED,87,20,333,GREEN,0,7,334
1974,RED,11,20,1119,RED,61,20,1241,RED,86,20,333,GREEN,0,6,334
1975,RED,10,20,1119,RED,60,20,1241,RED,85,20,333,GREEN,0,5,334
1976,RED,9,20,1119,RED,59,20,1241,RED,84,20,333,GREEN,0,4,334
1977,RED,8,20,1119,RED,58,20,1241,RED,83,20,333,GREEN,0,3,334
1978,RED,7,20,1119,RED,57,20,1241,RED,82,20,333,GREEN,0,2,334
1979,RED,6,20,1119,RED,56,20,1241,RED,81,20,333,GREEN,0,1,334
1980,GREEN,0,20,1119,RED,25,20,1241,RED,75,20,333,RED,100,20,334
1981,GREEN,0,19,1127,RED,24,20,1241,RED,74,20,333,RED,99,20,334
1982,GREEN,0,18,1133,RED,23,20,1241,RED,73,20,333,RED,98,20,334
1983,GREEN,0,17,1137,RED,22,20,1241,RED,72,20,333,RED,97,20,334
1984,GREEN,0,16,1140,RED,21,20,1241,RED,71,20,333,RED,96,20,334
1985,GREEN,0,15,1142,RED,20,20,1241,RED,70,20,333,RED,95,20,334
1986,GREEN,0,14,1144,RED,19,20,1241,RED,69,20,333,RED,94,20,334
1987,GREEN,0,13,1146,RED,18,20,1241,RED,68,20,333,RED,93,20,334
1988,GREEN,0,12,1148,RED,17,20,1241,RED,67,20,333,RED,92,20,334
1989,GREEN,0,11,1150,RED,16,20,1241,RED,66,20,333,RED,91,20,334
1990,GREEN,0,10,1152,RED,15,20,1241,RED,65,20,333,RED,90,20,334
1991,GREEN,0,9,1154,RED,14,20,1241,RED,64,20,333,RED,89,20,334
1992,GREEN,0,8,1155,RED,13,20,1241,RED,63,20,333,RED,88,20,334
1993,GREEN,0,7,1155,RED,12,20,1241,RED,62,20,333,RED,87,20,334
1994,GREEN,0,6,1155,RED,11,20,1241,RED,61,20,333,RED,86,20,334
1995,GREEN,0,5,1155,RED,10,20,1241,RED,60,20,333,RED,85,20,334
1996,GREEN,0,4,1155,RED,9,20,1241,RED,59,20,333,RED,84,20,334
1997,GREEN,0,3,1155,RED,8,20,1241,RED,58,20,333,RED,83,20,334
1998,GREEN,0,2,1157,RED,7,20,1241,RED,57,20,333,RED,82,20,334
1999,GREEN,0,1,1158,RED,6,20,1241,RED,56,20,333,RED,81,20,334
2000,RED,100,20,1159,GREEN,0,20,1241,RED,25,20,333,RED,75,20,334
2001,RED,99,20,1159,GREEN,0,19,1250,RED,24,20,333,RED,74,20,334
2002,RED,98,20,1159,GREEN,0,18,1259,RED,23,20,333,RED,73,20,334
2003,RED,97,20,1159,GREEN,0,17,1263,RED,22,20,333,RED,72,20,334
2004,RED,96,20,1159,GREEN,0,16,1267,RED,21,20,333,RED,71,20,334
2005,RED,95,20,1159,GREEN,0,15,1271,RED,20,20,333,RED,70,20,334
2006,RED,94,20,1159,GREEN,0,14,1276,RED,19,20,333,RED,69,20,334
2007,RED,93,20,1159,GREEN,0,13,1280,RED,18,20,333,RED,68,20,334
2008,RED,92,20,1159,GREEN,0,12,1284,RED,17,20,333,RED,67,20,334
2009,RED,91,20,1159,GREEN,0,11,1285,RED,16,20,333,RED,66,20,334
